Date - MST,Calgary,Central,Edmonton, Losses,Northeast,Northwest,South,System Load
8/7/2021 7:00:00 AM,"1,019","1,086","1,394",96,"1,047",744,834,"6,208"
8/7/2021 8:00:00 AM,"1,090","1,123","1,482",191,"1,052",741,841,"6,507"
8/7/2021 9:00:00 AM,"1,148","1,144","1,542",266,"1,060",771,829,"6,747"
8/7/2021 10:00:00 AM,"1,186","1,160","1,520",256,"1,063",820,859,"6,852"
8/7/2021 11:00:00 AM,"1,206","1,148","1,513",259,"1,066",831,884,"6,892"
8/7/2021 12:00:00 PM,"1,232","1,158","1,539",225,"1,085",810,897,"6,933"
8/7/2021 1:00:00 PM,"1,242","1,162","1,560",221,"1,098",752,903,"6,925"
8/7/2021 2:00:00 PM,"1,249","1,165","1,592",218,"1,095",728,915,"6,950"
8/7/2021 3:00:00 PM,"1,274","1,178","1,588",246,"1,101",728,930,"7,032"
8/7/2021 4:00:00 PM,"1,294","1,195","1,620",237,"1,073",732,942,"7,079"
8/7/2021 5:00:00 PM,"1,257","1,167","1,547",248,"1,051",726,923,"6,906"
8/7/2021 6:00:00 PM,"1,207","1,132","1,473",215,"1,046",768,924,"6,750"
8/7/2021 7:00:00 PM,"1,167","1,132","1,454",175,"1,050",738,909,"6,611"
8/7/2021 8:00:00 PM,"1,159","1,151","1,468",162,"1,077",723,917,"6,645"
8/7/2021 9:00:00 PM,"1,109","1,133","1,416",168,"1,086",733,921,"6,552"
8/7/2021 10:00:00 PM,"1,031","1,103","1,350",182,"1,071",736,879,"6,340"
8/7/2021 11:00:00 PM,951,"1,077","1,281",159,"1,058",756,852,"6,121"
8/8/2021 12:00:00 AM,889,"1,059","1,241",168,"1,040",802,835,"6,022"
8/8/2021 1:00:00 AM,851,"1,050","1,187",180,"1,048",814,821,"5,938"
8/8/2021 2:00:00 AM,829,"1,047","1,180",167,"1,048",817,808,"5,884"
8/8/2021 3:00:00 AM,828,"1,044","1,176",139,"1,038",818,799,"5,830"
8/8/2021 4:00:00 AM,846,"1,048","1,171",165,"1,010",823,801,"5,851"
8/8/2021 5:00:00 AM,864,"1,034","1,158",171,992,823,802,"5,831"
8/8/2021 6:00:00 AM,892,"1,027","1,200",164,"1,015",790,809,"5,884"
8/8/2021 7:00:00 AM,944,"1,048","1,283",132,"1,024",761,822,"6,001"
8/8/2021 8:00:00 AM,"1,008","1,085","1,322",159,"1,032",790,831,"6,215"
8/8/2021 9:00:00 AM,"1,061","1,100","1,378",192,"1,045",745,822,"6,330"
8/8/2021 10:00:00 AM,"1,102","1,115","1,420",184,"1,051",757,825,"6,441"
8/8/2021 11:00:00 AM,"1,123","1,117","1,442",198,"1,060",752,825,"6,503"
8/8/2021 12:00:00 PM,"1,126","1,112","1,481",182,"1,057",746,819,"6,510"
8/8/2021 1:00:00 PM,"1,126","1,114","1,464",191,"1,052",748,823,"6,505"
8/8/2021 2:00:00 PM,"1,132","1,144","1,473",200,"1,069",755,829,"6,589"
8/8/2021 3:00:00 PM,"1,152","1,130","1,517",183,"1,070",773,829,"6,640"
8/8/2021 4:00:00 PM,"1,163","1,147","1,535",187,"1,073",779,834,"6,705"
8/8/2021 5:00:00 PM,"1,130","1,147","1,506",190,"1,063",799,822,"6,645"
8/8/2021 6:00:00 PM,"1,100","1,134","1,488",188,"1,062",798,806,"6,563"
8/8/2021 7:00:00 PM,"1,073","1,120","1,468",177,"1,032",795,811,"6,464"
8/8/2021 8:00:00 PM,"1,074","1,119","1,476",176,"1,034",795,828,"6,491"
8/8/2021 9:00:00 PM,"1,027","1,090","1,446",147,"1,031",791,829,"6,350"
8/8/2021 10:00:00 PM,947,"1,072","1,346",152,"1,020",799,799,"6,123"
8/8/2021 11:00:00 PM,883,"1,062","1,267",133,"1,012",805,779,"5,929"
8/9/2021 12:00:00 AM,846,"1,058","1,222",157,"1,008",845,769,"5,893"
8/9/2021 1:00:00 AM,827,"1,051","1,176",183,"1,032",819,760,"5,837"
8/9/2021 2:00:00 AM,819,"1,043","1,169",179,"1,015",835,757,"5,807"
8/9/2021 3:00:00 AM,835,"1,051","1,178",171,"1,004",828,762,"5,816"
8/9/2021 4:00:00 AM,888,"1,065","1,226",208,"1,002",828,772,"5,976"
8/9/2021 5:00:00 AM,982,"1,055","1,264",219,987,790,797,"6,079"
8/9/2021 6:00:00 AM,"1,083","1,066","1,394",219,990,791,832,"6,359"
8/9/2021 7:00:00 AM,"1,159","1,097","1,497",203,999,808,841,"6,587"
8/9/2021 8:00:00 AM,"1,208","1,132","1,586",185,997,815,860,"6,767"
8/9/2021 9:00:00 AM,"1,264","1,163","1,664",178,"1,035",820,839,"6,947"
8/9/2021 10:00:00 AM,"1,326","1,164","1,716",181,"1,042",815,834,"7,063"
8/9/2021 11:00:00 AM,"1,374","1,186","1,737",247,"1,057",814,830,"7,228"
8/9/2021 12:00:00 PM,"1,408","1,200","1,801",225,"1,084",827,848,"7,376"
8/9/2021 1:00:00 PM,"1,435","1,212","1,829",255,"1,079",837,857,"7,487"
8/9/2021 2:00:00 PM,"1,454","1,222","1,854",212,"1,075",833,864,"7,498"
8/9/2021 3:00:00 PM,"1,471","1,236","1,887",249,"1,094",830,879,"7,628"
8/9/2021 4:00:00 PM,"1,494","1,243","1,929",254,"1,113",816,892,"7,726"
8/9/2021 5:00:00 PM,"1,436","1,230","1,863",260,"1,106",799,894,"7,572"
8/9/2021 6:00:00 PM,"1,368","1,213","1,782",237,"1,086",792,891,"7,353"
8/9/2021 7:00:00 PM,"1,288","1,210","1,727",256,"1,089",787,889,"7,229"
8/9/2021 8:00:00 PM,"1,256","1,204","1,710",237,"1,093",778,884,"7,146"
8/9/2021 9:00:00 PM,"1,173","1,159","1,611",253,"1,078",799,888,"6,947"
8/9/2021 10:00:00 PM,"1,068","1,110","1,474",201,"1,054",837,851,"6,580"
8/9/2021 11:00:00 PM,988,"1,080","1,399",193,"1,029",767,826,"6,267"
8/10/2021 12:00:00 AM,941,"1,060","1,325",215,"1,009",755,809,"6,099"
8/10/2021 1:00:00 AM,915,"1,047","1,285",199,"1,010",757,798,"5,995"
8/10/2021 2:00:00 AM,907,"1,043","1,249",184,996,752,792,"5,906"
8/10/2021 3:00:00 AM,926,"1,044","1,257",211,990,768,798,"5,980"
8/10/2021 4:00:00 AM,984,"1,054","1,287",209,997,801,812,"6,129"
8/10/2021 5:00:00 AM,"1,083","1,078","1,378",239,978,826,835,"6,403"
8/10/2021 6:00:00 AM,"1,164","1,115","1,456",175,996,838,861,"6,589"
8/10/2021 7:00:00 AM,"1,230","1,154","1,548",179,"1,042",828,869,"6,835"
8/10/2021 8:00:00 AM,"1,261","1,188","1,633",212,"1,053",825,877,"7,033"
8/10/2021 9:00:00 AM,"1,291","1,199","1,719",227,"1,055",817,852,"7,144"
8/10/2021 10:00:00 AM,"1,307","1,205","1,761",198,"1,056",836,852,"7,199"
8/10/2021 11:00:00 AM,"1,319","1,204","1,769",178,"1,062",833,856,"7,206"
8/10/2021 12:00:00 PM,"1,318","1,208","1,768",208,"1,068",828,861,"7,243"
8/10/2021 1:00:00 PM,"1,318","1,206","1,770",317,"1,076",829,862,"7,364"
8/10/2021 2:00:00 PM,"1,334","1,199","1,769",311,"1,088",822,855,"7,364"
8/10/2021 3:00:00 PM,"1,361","1,215","1,765",296,"1,103",812,874,"7,410"
8/10/2021 4:00:00 PM,"1,384","1,197","1,733",188,"1,097",818,892,"7,294"
8/10/2021 5:00:00 PM,"1,321","1,151","1,651",203,"1,096",806,889,"7,101"
8/10/2021 6:00:00 PM,"1,268","1,139","1,564",211,"1,078",797,894,"6,938"
8/10/2021 7:00:00 PM,"1,223","1,121","1,564",127,"1,060",800,899,"6,781"
8/10/2021 8:00:00 PM,"1,205","1,130","1,588",220,"1,083",809,890,"6,910"
8/10/2021 9:00:00 PM,"1,130","1,102","1,518",169,"1,086",823,879,"6,693"
8/10/2021 10:00:00 PM,"1,028","1,036","1,410",210,"1,064",831,852,"6,419"
8/10/2021 11:00:00 PM,950,"1,008","1,318",211,"1,056",821,826,"6,177"
8/11/2021 12:00:00 AM,901,"1,017","1,267",178,"1,051",817,809,"6,025"
8/11/2021 1:00:00 AM,875,"1,016","1,245",185,"1,043",821,796,"5,967"
8/11/2021 2:00:00 AM,871,"1,017","1,250",164,"1,041",821,789,"5,940"
8/11/2021 3:00:00 AM,896,"1,037","1,272",208,"1,045",839,788,"6,072"
8/11/2021 4:00:00 AM,953,"1,063","1,295",241,"1,040",847,796,"6,221"
8/11/2021 5:00:00 AM,"1,050","1,044","1,400",233,997,849,818,"6,378"
8/11/2021 6:00:00 AM,"1,155","1,108","1,499",199,"1,015",824,844,"6,631"
8/11/2021 7:00:00 AM,"1,242","1,127","1,602",224,"1,029",842,859,"6,910"
8/11/2021 8:00:00 AM,"1,297","1,166","1,687",221,"1,028",853,884,"7,121"
8/11/2021 9:00:00 AM,"1,321","1,155","1,737",232,"1,021",845,894,"7,190"
8/11/2021 10:00:00 AM,"1,337","1,142","1,769",239,"1,036",842,905,"7,256"
8/11/2021 11:00:00 AM,"1,349","1,171","1,784",256,"1,052",843,901,"7,344"
8/11/2021 12:00:00 PM,"1,350","1,181","1,776",238,"1,057",870,907,"7,366"
8/11/2021 1:00:00 PM,"1,352","1,194","1,775",257,"1,062",863,912,"7,404"
8/11/2021 2:00:00 PM,"1,360","1,197","1,764",246,"1,052",849,920,"7,376"
8/11/2021 3:00:00 PM,"1,376","1,211","1,762",311,"1,041",832,932,"7,451"
8/11/2021 4:00:00 PM,"1,387","1,210","1,744",253,"1,030",834,941,"7,387"
8/11/2021 5:00:00 PM,"1,319","1,197","1,685",246,"1,022",819,933,"7,208"
8/11/2021 6:00:00 PM,"1,258","1,191","1,642",187,"1,028",821,937,"7,052"
8/11/2021 7:00:00 PM,"1,214","1,168","1,604",183,"1,033",816,931,"6,936"
8/11/2021 8:00:00 PM,"1,195","1,186","1,586",202,"1,046",794,926,"6,923"
8/11/2021 9:00:00 PM,"1,118","1,167","1,517",220,"1,056",807,921,"6,794"
8/11/2021 10:00:00 PM,"1,022","1,134","1,386",207,"1,067",811,895,"6,509"
8/11/2021 11:00:00 PM,948,"1,102","1,303",159,"1,064",788,857,"6,209"
8/12/2021 12:00:00 AM,901,"1,089","1,254",173,"1,061",780,829,"6,077"
8/12/2021 1:00:00 AM,867,"1,077","1,220",192,"1,071",781,813,"6,010"
8/12/2021 2:00:00 AM,855,"1,074","1,177",182,"1,055",779,811,"5,921"
8/12/2021 3:00:00 AM,872,"1,075","1,196",194,"1,055",784,815,"5,980"
8/12/2021 4:00:00 AM,922,"1,086","1,227",193,"1,048",787,818,"6,069"
8/12/2021 5:00:00 AM,"1,018","1,092","1,280",207,"1,042",794,836,"6,257"
8/12/2021 6:00:00 AM,"1,116","1,110","1,394",195,"1,064",792,876,"6,534"
8/12/2021 7:00:00 AM,"1,203","1,152","1,504",180,"1,074",851,917,"6,869"
8/12/2021 8:00:00 AM,"1,280","1,196","1,580",229,"1,074",870,913,"7,130"
8/12/2021 9:00:00 AM,"1,339","1,196","1,649",221,"1,076",810,908,"7,187"
8/12/2021 10:00:00 AM,"1,387","1,205","1,719",226,"1,050",806,910,"7,291"
8/12/2021 11:00:00 AM,"1,425","1,216","1,770",240,"1,029",757,923,"7,349"
8/12/2021 12:00:00 PM,"1,448","1,235","1,804",243,"1,051",751,936,"7,461"
8/12/2021 1:00:00 PM,"1,471","1,236","1,792",257,"1,067",769,952,"7,537"
8/12/2021 2:00:00 PM,"1,495","1,235","1,782",206,"1,077",786,964,"7,538"
8/12/2021 3:00:00 PM,"1,512","1,226","1,774",233,"1,107",773,995,"7,613"
8/12/2021 4:00:00 PM,"1,524","1,211","1,745",209,"1,138",751,"1,013","7,583"
8/12/2021 5:00:00 PM,"1,465","1,195","1,703",239,"1,146",738,"1,014","7,492"
8/12/2021 6:00:00 PM,"1,406","1,179","1,661",201,"1,151",725,"1,021","7,337"
8/12/2021 7:00:00 PM,"1,331","1,154","1,614",205,"1,155",717,"1,012","7,181"
8/12/2021 8:00:00 PM,"1,284","1,181","1,603",213,"1,152",749,992,"7,166"
8/12/2021 9:00:00 PM,"1,198","1,170","1,564",237,"1,153",821,954,"7,089"
8/12/2021 10:00:00 PM,"1,085","1,126","1,454",207,"1,130",804,904,"6,701"
8/12/2021 11:00:00 PM,984,"1,087","1,358",218,"1,103",752,864,"6,361"
8/13/2021 12:00:00 AM,928,"1,064","1,296",196,"1,083",773,838,"6,173"
8/13/2021 1:00:00 AM,891,"1,063","1,242",155,"1,078",781,845,"6,050"
8/13/2021 2:00:00 AM,872,"1,054","1,205",165,"1,070",777,838,"5,977"
8/13/2021 3:00:00 AM,881,"1,054","1,226",168,"1,070",777,835,"6,006"
8/13/2021 4:00:00 AM,921,"1,068","1,262",189,"1,083",777,844,"6,138"
8/13/2021 5:00:00 AM,"1,003","1,070","1,317",181,"1,080",751,855,"6,251"
8/13/2021 6:00:00 AM,"1,100","1,100","1,448",166,"1,091",764,874,"6,537"
8/13/2021 7:00:00 AM,"1,193","1,138","1,567",147,"1,107",778,896,"6,822"
8/13/2021 8:00:00 AM,"1,284","1,195","1,671",183,"1,123",797,911,"7,158"
8/13/2021 9:00:00 AM,"1,377","1,221","1,771",258,"1,153",788,917,"7,479"
8/13/2021 10:00:00 AM,"1,442","1,252","1,861",221,"1,160",791,936,"7,658"
8/13/2021 11:00:00 AM,"1,497","1,273","1,921",230,"1,163",778,956,"7,813"
8/13/2021 12:00:00 PM,"1,539","1,245","1,924",252,"1,169",748,976,"7,847"
8/13/2021 1:00:00 PM,"1,579","1,241","1,970",245,"1,186",740,992,"7,947"
8/13/2021 2:00:00 PM,"1,609","1,256","1,996",243,"1,203",734,"1,014","8,049"
8/13/2021 3:00:00 PM,"1,633","1,251","1,991",253,"1,215",726,"1,041","8,105"
8/13/2021 4:00:00 PM,"1,638","1,241","2,003",317,"1,208",715,"1,054","8,169"
8/13/2021 5:00:00 PM,"1,563","1,228","1,952",645,"1,191",663,"1,046","8,283"
8/13/2021 6:00:00 PM,"1,512","1,246","1,947",259,"1,197",687,"1,053","7,895"
8/13/2021 7:00:00 PM,"1,439","1,227","1,872",195,"1,200",700,"1,047","7,674"
8/13/2021 8:00:00 PM,"1,386","1,212","1,814",203,"1,199",730,"1,019","7,559"
8/13/2021 9:00:00 PM,"1,290","1,154","1,705",187,"1,181",783,987,"7,283"
8/13/2021 10:00:00 PM,"1,174","1,124","1,572",211,"1,151",788,943,"6,957"
8/13/2021 11:00:00 PM,"1,075","1,109","1,456",186,"1,091",776,904,"6,593"
8/14/2021 12:00:00 AM,"1,002","1,096","1,381",137,"1,082",766,878,"6,337"
8/14/2021 1:00:00 AM,951,"1,085","1,324",185,"1,077",761,851,"6,231"
8/14/2021 2:00:00 AM,915,"1,070","1,320",174,"1,078",761,842,"6,156"
8/14/2021 3:00:00 AM,900,"1,059","1,305",172,"1,053",766,842,"6,093"
8/14/2021 4:00:00 AM,909,"1,057","1,293",165,"1,005",775,841,"6,042"
8/14/2021 5:00:00 AM,932,"1,050","1,291",178,"1,002",772,847,"6,067"
8/14/2021 6:00:00 AM,978,"1,063","1,341",155,"1,019",824,858,"6,234"
8/14/2021 7:00:00 AM,"1,064","1,049","1,488",148,"1,029",800,862,"6,435"
8/14/2021 8:00:00 AM,"1,164","1,086","1,593",166,"1,053",763,889,"6,710"
8/14/2021 9:00:00 AM,"1,259","1,156","1,695",192,"1,111",783,916,"7,108"
8/14/2021 10:00:00 AM,"1,317","1,181","1,785",248,"1,139",777,944,"7,386"
8/14/2021 11:00:00 AM,"1,347","1,211","1,857",213,"1,145",754,951,"7,472"
8/14/2021 12:00:00 PM,"1,373","1,201","1,865",271,"1,155",780,958,"7,599"
8/14/2021 1:00:00 PM,"1,404","1,215","1,874",236,"1,163",786,982,"7,656"
8/14/2021 2:00:00 PM,"1,450","1,251","1,909",226,"1,170",780,"1,006","7,788"
8/14/2021 3:00:00 PM,"1,483","1,243","1,889",226,"1,165",788,"1,023","7,810"
8/14/2021 4:00:00 PM,"1,501","1,230","1,860",234,"1,147",776,"1,035","7,774"
8/14/2021 5:00:00 PM,"1,473","1,207","1,800",232,"1,139",769,"1,039","7,652"
8/14/2021 6:00:00 PM,"1,417","1,206","1,729",223,"1,144",797,"1,033","7,541"
8/14/2021 7:00:00 PM,"1,365","1,210","1,700",209,"1,154",799,"1,030","7,459"
8/14/2021 8:00:00 PM,"1,330","1,210","1,700",211,"1,149",802,"1,020","7,416"
8/14/2021 9:00:00 PM,"1,261","1,187","1,651",249,"1,113",802,"1,002","7,260"
8/14/2021 10:00:00 PM,"1,167","1,126","1,557",238,"1,087",812,947,"6,929"
8/14/2021 11:00:00 PM,"1,078","1,090","1,473",177,"1,081",783,909,"6,588"
8/15/2021 12:00:00 AM,"1,011","1,063","1,404",204,"1,062",764,879,"6,384"
8/15/2021 1:00:00 AM,962,"1,033","1,343",165,"1,067",765,868,"6,198"
8/15/2021 2:00:00 AM,929,"1,019","1,316",122,"1,042",768,851,"6,044"
8/15/2021 3:00:00 AM,913,"1,032","1,274",173,"1,065",732,827,"6,014"
8/15/2021 4:00:00 AM,916,"1,040","1,271",192,"1,067",683,822,"5,989"
8/15/2021 5:00:00 AM,934,"1,021","1,260",220,"1,051",683,819,"5,987"
8/15/2021 6:00:00 AM,964,"1,034","1,316",174,"1,050",755,836,"6,126"
8/15/2021 7:00:00 AM,"1,031","1,076","1,414",176,"1,059",743,843,"6,339"
8/15/2021 8:00:00 AM,"1,106","1,112","1,502",200,"1,067",751,862,"6,596"
8/15/2021 9:00:00 AM,"1,174","1,147","1,581",195,"1,085",767,889,"6,834"
8/15/2021 10:00:00 AM,"1,221","1,171","1,645",231,"1,097",778,902,"7,039"
8/15/2021 11:00:00 AM,"1,270","1,192","1,717",247,"1,096",782,920,"7,218"
8/15/2021 12:00:00 PM,"1,303","1,200","1,746",280,"1,096",788,940,"7,347"
8/15/2021 1:00:00 PM,"1,338","1,204","1,780",257,"1,103",801,948,"7,427"
8/15/2021 2:00:00 PM,"1,376","1,206","1,801",232,"1,097",796,967,"7,469"
8/15/2021 3:00:00 PM,"1,425","1,220","1,798",222,"1,105",788,996,"7,548"
8/15/2021 4:00:00 PM,"1,459","1,244","1,800",217,"1,126",788,"1,021","7,649"
8/15/2021 5:00:00 PM,"1,449","1,237","1,791",203,"1,114",787,"1,026","7,601"
8/15/2021 6:00:00 PM,"1,401","1,227","1,735",276,"1,117",775,"1,017","7,542"
8/15/2021 7:00:00 PM,"1,363","1,209","1,732",183,"1,117",764,"1,001","7,363"
8/15/2021 8:00:00 PM,"1,336","1,205","1,706",210,"1,110",784,986,"7,332"
8/15/2021 9:00:00 PM,"1,236","1,163","1,621",221,"1,083",780,961,"7,058"
8/15/2021 10:00:00 PM,"1,123","1,133","1,541",110,"1,086",791,914,"6,692"
8/15/2021 11:00:00 PM,"1,036","1,108","1,458",211,"1,082",746,881,"6,516"
8/16/2021 12:00:00 AM,982,"1,081","1,410",179,"1,071",729,865,"6,312"
8/16/2021 1:00:00 AM,949,"1,057","1,362",200,"1,061",745,858,"6,226"
8/16/2021 2:00:00 AM,936,"1,043","1,337",215,"1,026",785,848,"6,185"
8/16/2021 3:00:00 AM,955,"1,019","1,340",185,"1,034",836,841,"6,204"
8/16/2021 4:00:00 AM,"1,013","1,032","1,366",199,"1,046",851,843,"6,344"
8/16/2021 5:00:00 AM,"1,129","1,056","1,444",212,"1,035",840,869,"6,580"
8/16/2021 6:00:00 AM,"1,233","1,091","1,535",217,"1,038",842,904,"6,853"
8/16/2021 7:00:00 AM,"1,311","1,146","1,610",193,"1,047",829,917,"7,045"
8/16/2021 8:00:00 AM,"1,360","1,187","1,683",187,"1,050",811,932,"7,210"
8/16/2021 9:00:00 AM,"1,390","1,201","1,691",203,"1,056",800,935,"7,287"
8/16/2021 10:00:00 AM,"1,413","1,223","1,718",252,"1,064",802,940,"7,421"
8/16/2021 11:00:00 AM,"1,427","1,241","1,744",253,"1,063",790,945,"7,471"
8/16/2021 12:00:00 PM,"1,438","1,237","1,732",246,"1,064",794,950,"7,467"
8/16/2021 1:00:00 PM,"1,433","1,246","1,723",211,"1,063",799,961,"7,440"
8/16/2021 2:00:00 PM,"1,413","1,253","1,749",204,"1,064",801,973,"7,461"
8/16/2021 3:00:00 PM,"1,406","1,249","1,765",219,"1,070",796,978,"7,486"
8/16/2021 4:00:00 PM,"1,401","1,237","1,718",246,"1,120",802,981,"7,507"
8/16/2021 5:00:00 PM,"1,323","1,216","1,634",215,"1,110",799,969,"7,269"
8/16/2021 6:00:00 PM,"1,250","1,195","1,570",188,"1,129",812,951,"7,098"
8/16/2021 7:00:00 PM,"1,207","1,180","1,531",216,"1,144",813,939,"7,032"
8/16/2021 8:00:00 PM,"1,160","1,171","1,525",183,"1,136",815,936,"6,929"
8/16/2021 9:00:00 PM,"1,068","1,110","1,442",170,"1,127",818,930,"6,670"
8/16/2021 10:00:00 PM,979,"1,077","1,337",189,"1,103",818,895,"6,402"
8/16/2021 11:00:00 PM,913,"1,063","1,284",155,"1,095",825,865,"6,204"
8/17/2021 12:00:00 AM,871,"1,044","1,228",175,"1,083",864,846,"6,116"
8/17/2021 1:00:00 AM,846,"1,040","1,219",191,"1,070",806,838,"6,016"
8/17/2021 2:00:00 AM,841,"1,042","1,200",192,"1,059",803,835,"5,976"
8/17/2021 3:00:00 AM,854,"1,049","1,179",200,"1,063",810,831,"5,991"
8/17/2021 4:00:00 AM,903,"1,032","1,231",222,"1,072",841,834,"6,141"
8/17/2021 5:00:00 AM,"1,006","1,018","1,301",251,"1,055",806,849,"6,290"
8/17/2021 6:00:00 AM,"1,109","1,062","1,384",203,"1,063",803,876,"6,504"
8/17/2021 7:00:00 AM,"1,180","1,114","1,496",192,"1,072",797,901,"6,756"
8/17/2021 8:00:00 AM,"1,223","1,135","1,541",183,"1,081",783,917,"6,868"
8/17/2021 9:00:00 AM,"1,260","1,153","1,606",171,"1,048",793,926,"6,962"
8/17/2021 10:00:00 AM,"1,285","1,163","1,643",172,"1,065",793,922,"7,048"
8/17/2021 11:00:00 AM,"1,295","1,164","1,688",192,"1,060",796,914,"7,115"
8/17/2021 12:00:00 PM,"1,285","1,166","1,709",210,"1,090",803,919,"7,188"
8/17/2021 1:00:00 PM,"1,276","1,167","1,712",198,"1,105",803,912,"7,179"
8/17/2021 2:00:00 PM,"1,270","1,185","1,718",204,"1,123",810,911,"7,223"
8/17/2021 3:00:00 PM,"1,269","1,193","1,710",203,"1,148",809,899,"7,238"
8/17/2021 4:00:00 PM,"1,270","1,192","1,712",193,"1,137",791,905,"7,208"
8/17/2021 5:00:00 PM,"1,211","1,174","1,654",221,"1,121",810,882,"7,081"
8/17/2021 6:00:00 PM,"1,156","1,162","1,597",221,"1,101",821,885,"6,951"
8/17/2021 7:00:00 PM,"1,131","1,181","1,549",192,"1,105",813,887,"6,865"
8/17/2021 8:00:00 PM,"1,115","1,179","1,550",163,"1,150",811,874,"6,851"
8/17/2021 9:00:00 PM,"1,039","1,135","1,466",185,"1,151",780,842,"6,607"
8/17/2021 10:00:00 PM,952,"1,100","1,362",187,"1,134",753,809,"6,306"
8/17/2021 11:00:00 PM,886,"1,069","1,278",146,"1,121",751,783,"6,044"
8/18/2021 12:00:00 AM,846,"1,059","1,216",156,"1,120",755,765,"5,927"
8/18/2021 1:00:00 AM,824,"1,052","1,185",173,"1,107",772,757,"5,882"
8/18/2021 2:00:00 AM,815,"1,044","1,169",178,"1,103",772,753,"5,846"
8/18/2021 3:00:00 AM,831,"1,045","1,171",182,"1,095",759,759,"5,852"
8/18/2021 4:00:00 AM,883,"1,034","1,209",162,"1,085",775,769,"5,926"
8/18/2021 5:00:00 AM,982,"1,035","1,253",218,"1,067",795,791,"6,151"
8/18/2021 6:00:00 AM,"1,079","1,057","1,349",205,"1,080",786,810,"6,377"
8/18/2021 7:00:00 AM,"1,144","1,087","1,451",194,"1,034",789,816,"6,523"
8/18/2021 8:00:00 AM,"1,188","1,177","1,538",154,"1,049",780,813,"6,706"
8/18/2021 9:00:00 AM,"1,235","1,175","1,577",199,"1,050",775,804,"6,822"
8/18/2021 10:00:00 AM,"1,273","1,148","1,618",178,"1,079",779,793,"6,875"
8/18/2021 11:00:00 AM,"1,288","1,145","1,651",207,"1,077",786,785,"6,947"
8/18/2021 12:00:00 PM,"1,296","1,196","1,671",179,"1,082",808,799,"7,038"
8/18/2021 1:00:00 PM,"1,301","1,239","1,700",175,"1,102",813,801,"7,139"
8/18/2021 2:00:00 PM,"1,306","1,249","1,718",208,"1,129",820,804,"7,242"
8/18/2021 3:00:00 PM,"1,314","1,261","1,740",183,"1,094",825,816,"7,239"
8/18/2021 4:00:00 PM,"1,317","1,263","1,780",217,"1,109",826,827,"7,346"
8/18/2021 5:00:00 PM,"1,259","1,218","1,707",211,"1,114",810,823,"7,148"
8/18/2021 6:00:00 PM,"1,204","1,186","1,636",166,"1,113",815,834,"6,961"
8/18/2021 7:00:00 PM,"1,165","1,161","1,588",202,"1,108",822,829,"6,883"
8/18/2021 8:00:00 PM,"1,147","1,167","1,598",192,"1,105",826,836,"6,879"
8/18/2021 9:00:00 PM,"1,064","1,137","1,492",188,"1,102",815,819,"6,625"
8/18/2021 10:00:00 PM,971,"1,109","1,373",195,"1,083",813,787,"6,340"
8/18/2021 11:00:00 PM,894,"1,073","1,300",188,"1,044",800,768,"6,076"
8/19/2021 12:00:00 AM,851,"1,057","1,243",180,"1,009",799,752,"5,899"
8/19/2021 1:00:00 AM,825,"1,054","1,211",194,"1,001",827,740,"5,858"
8/19/2021 2:00:00 AM,817,"1,066","1,214",148,"1,014",841,733,"5,839"
8/19/2021 3:00:00 AM,834,"1,079","1,214",163,"1,022",801,737,"5,857"
8/19/2021 4:00:00 AM,882,"1,093","1,258",211,"1,039",779,742,"6,011"
8/19/2021 5:00:00 AM,980,"1,119","1,336",208,"1,035",752,763,"6,199"
8/19/2021 6:00:00 AM,"1,080","1,155","1,423",186,"1,030",754,792,"6,426"
8/19/2021 7:00:00 AM,"1,156","1,186","1,518",185,"1,028",774,792,"6,645"
8/19/2021 8:00:00 AM,"1,206","1,204","1,578",182,"1,029",789,793,"6,786"
8/19/2021 9:00:00 AM,"1,244","1,218","1,635",197,"1,039",793,800,"6,930"
8/19/2021 10:00:00 AM,"1,271","1,210","1,678",218,"1,072",801,805,"7,059"
8/19/2021 11:00:00 AM,"1,281","1,225","1,709",200,"1,075",807,809,"7,110"
8/19/2021 12:00:00 PM,"1,276","1,222","1,704",224,"1,081",789,798,"7,097"
8/19/2021 1:00:00 PM,"1,273","1,220","1,738",217,"1,085",790,802,"7,129"
8/19/2021 2:00:00 PM,"1,264","1,173","1,703",242,"1,047",809,801,"7,044"
8/19/2021 3:00:00 PM,"1,265","1,168","1,711",184,"1,041",820,804,"6,998"
8/19/2021 4:00:00 PM,"1,259","1,148","1,681",159,"1,036",810,812,"6,909"
8/19/2021 5:00:00 PM,"1,203","1,135","1,610",192,"1,015",798,819,"6,776"
8/19/2021 6:00:00 PM,"1,159","1,126","1,560",177,"1,020",797,826,"6,669"
8/19/2021 7:00:00 PM,"1,133","1,110","1,520",173,999,793,833,"6,565"
8/19/2021 8:00:00 PM,"1,117","1,116","1,538",145,"1,007",794,837,"6,558"
8/19/2021 9:00:00 PM,"1,041","1,104","1,457",148,997,799,818,"6,369"
8/19/2021 10:00:00 PM,950,"1,065","1,360",156,995,803,790,"6,124"
8/19/2021 11:00:00 PM,884,"1,054","1,285",178,"1,005",802,757,"5,971"
8/20/2021 12:00:00 AM,841,"1,058","1,244",165,971,797,741,"5,823"
8/20/2021 1:00:00 AM,821,"1,052","1,233",181,966,788,744,"5,792"
